time,rps
1696094898443,27.75
1696094899443,22.5
1696094900443,22
1696094901443,21.25
1696094902443,22.75
1696094903443,28.25
1696094904443,20.25
1696094905443,29.25
1696094906443,30.5
1696094907443,20.25
1696094908443,30.25
1696094909443,28.75
1696094910443,20.25
1696094911443,27.75
1696094912443,22.5
1696094913443,22
1696094914443,21.75
1696094915443,22.75
1696094916443,28.25
1696094917443,20.25
1696094918443,28.75
1696094919443,30.5
1696094920443,20.25
1696094921443,30.25
1696094922443,29.5
1696094923443,20.25
1696094924443,28.5
1696094925443,23.25
1696094926443,21.25
1696094927443,22
1696094928443,22
1696094929443,27.5
1696094930443,20.25
1696094931443,28.5
1696094932443,30.5
1696094933443,20.25
1696094934443,30.25
1696094935443,29.75
1696094936443,20.25
1696094937443,29
1696094938443,23.75
1696094939443,21
1696094940443,22.75
1696094941443,21.5
1696094942443,27
1696094943443,20.25
1696094944443,27.75
1696094945443,30.5
1696094946443,20.25
1696094947443,30.25
1696094948443,30.25
1696094949443,20.25
1696094950443,29
1696094951443,23.75
1696094952443,20.5
1696094953443,22.75
1696094954443,21.5
1696094955443,27
1696094956443,20.25
1696094957443,27.75
1696094958443,30.5
1696094959443,20.25
1696094960443,30.25
1696094961443,30
1696094962443,20.25
1696094963443,28.75
1696094964443,23.25
1696094965443,20.75
1696094966443,22.25
1696094967443,21.75
1696094968443,27.5
1696094969443,20.25
1696094970443,28.25
1696094971443,30.5
1696094972443,20.25
1696094973443,30.25
1696094974443,29.5
1696094975443,20.25
1696094976443,28.5
1696094977443,23.25
1696094978443,21.25
1696094979443,21.75
1696094980443,22
1696094981443,27.5
1696094982443,20.25
1696094983443,28.75
1696094984443,30.5
1696094985443,20.25
1696094986443,30.25
1696094987443,29
1696094988443,20.25
1696094989443,28.25
1696094990443,22.75
1696094991443,21.75
1696094992443,21.5
1696094993443,22.25
1696094994443,28
1696094995443,20.25
1696094996443,29
1696094997443,30.5
1696094998443,20.25
1696094999443,30.25
1696095000443,28
1696095001443,20.25
1696095002443,27
1696095003443,22
1696095004443,22.75
1696095005443,21
1696095006443,23.5
1696095007443,28.75
1696095008443,20.25
1696095009443,29.5
1696095010443,30.5
1696095011443,20.25
1696095012443,30.25
1696095013443,28.5
1696095014443,20.25
1696095015443,27.5
1696095016443,22.5
1696095017443,22.25
1696095018443,21.25
1696095019443,23
1696095020443,28.25
1696095021443,20.25
1696095022443,29.25
1696095023443,30.5
1696095024443,20.25
1696095025443,30.25
1696095026443,28.25
1696095027443,20.25
1696095028443,27
1696095029443,21.75
1696095030443,22.5
1696095031443,20.75
1696095032443,23.5
1696095033443,29
1696095034443,20.25
1696095035443,29.75
1696095036443,30.5
1696095037443,20.25
1696095038443,30.25
1696095039443,27.5
1696095040443,20.25
1696095041443,26.5
1696095042443,21.5
1696095043443,23.25
1696095044443,20.5
1696095045443,24
1696095046443,29.25
1696095047443,20.25
1696095048443,30
1696095049443,30.5
1696095050443,20.25
1696095051443,30.25
1696095052443,27
1696095053443,20.25
1696095054443,26
1696095055443,21
1696095056443,23.75
1696095057443,20.25
1696095058443,24.5
1696095059443,29.75
1696095060443,20.25
1696095061443,30.25
1696095062443,30.5
1696095063443,20.25
1696095064443,30.25
1696095065443,25.75
1696095066443,20.25
1696095067443,24.75
1696095068443,20.25
1696095069443,25
1696095070443,20.25
1696095071443,25.75
1696095072443,30.5
1696095073443,20.25
1696095074443,30.25
1696095075443,30.5
1696095076443,20.25
1696095077443,30.25
1696095078443,25.5
1696095079443,20.25
1696095080443,24.5
1696095081443,20.25
1696095082443,25.25
1696095083443,20.25
1696095084443,26
1696095085443,30.5
1696095086443,20.25
