time,rps
1696095388958,30.5
1696095389958,40.25
1696095390958,30.5
1696095391958,30.5
1696095392958,40.5
1696095393958,30.5
1696095394958,40.25
1696095395958,30.5
1696095396958,30.25
1696095397958,30.5
1696095398958,30.5
1696095399958,40.25
1696095400958,39
1696095401958,40.25
1696095402958,30.5
1696095403958,30.5
1696095404958,31.75
1696095405958,30.5
1696095406958,40.25
1696095407958,31.75
1696095408958,40.5
1696095409958,30.5
1696095410958,30.5
1696095411958,39.25
1696095412958,30.5
1696095413958,40.25
1696095414958,37
1696095415958,40.25
1696095416958,30.5
1696095417958,30.5
1696095418958,34
1696095419958,30.5
1696095420958,40.25
1696095421958,40.25
1696095422958,40.25
1696095423958,30.5
1696095424958,30.5
1696095425958,30.75
1696095426958,30.5
1696095427958,40.25
1696095428958,37.75
1696095429958,40.25
1696095430958,30.5
1696095431958,30.5
1696095432958,33
